Lat,Lon,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
-62.5,337.5,0.15496,0.065127,0.192,0.10223,-0.14032,0.38907,0.54614,-0.067317,0.29438,0.3312,0.42677,0.29027,0.0074851,-0.078706,0.2743,0.11404,0.1563,0.26742,-0.1129,-0.16728,-0.15582,0.26263,0.022162,-0.11566,0.076316,-0.12515,0.083656,0.075204,0.16408,0.046928,-0.01565,-0.067485,0.045598,-0.030278,0.0091107,-0.017802,0.040649,0.23872,0.11702,-0.087044,0.047103,0.17118,0.13044,-0.072667,0.10879,0.17572,-0.12045,0.15331,0.083913,0.06773,0.21001,-0.062986,-0.074951,-0.013357,0.25035,0.22623,0.21203,0.11183,0.090712,0.12157,0.10543,0.032941,0.36447,0.033705,0.15341,-0.094187,0.052142,0.25497,0.16336,-0.24411,0.25924,0.13982,-0.20525,0.14121,0.091459,0.26977,-0.059534,0.00065251,0.10572,0.077568,-0.23429,0.29827,0.031459,-0.05276,0.0020382,0.037,-0.11523,-0.32435,-0.01892,0.28953,0.18433,-0.1171,0.17963,0.18867,0.13638,0.2877,0.21444,0.069338,0.14002,-0.1398,-0.15066,0.24508,-0.21636,0.031878,-0.23099,-0.16641,-0.25742,-0.42392,-0.31558,0.13388,0.12519,-0.0075305
-57.5,337.5,0.18339,0.12199,0.14151,0.15159,-0.16063,0.28985,0.25957,-0.023613,0.2612,-0.0052121,0.231,0.05966,-0.050854,-0.2671,0.17035,0.020921,0.012208,0.15671,0.066225,-0.20531,-0.1879,0.068237,0.0046593,-0.23776,0.16338,-0.21588,0.049667,-0.055139,0.024664,0.051852,-0.00013237,-0.046999,-0.094843,-0.11609,-0.096034,0.040443,0.071809,0.14,0.065474,0.00077619,0.050208,0.12699,0.017194,-0.08581,0.071963,0.019555,-0.14728,0.05505,-0.046673,-0.012011,0.20895,-0.011118,-0.039345,0.087782,0.22179,0.084443,0.061658,0.11075,0.005283,0.13425,0.099633,0.077146,0.32671,0.045778,0.0057459,-0.066344,0.13241,0.13244,0.22916,0.001176,0.15932,0.017825,-0.090041,0.014937,-0.090564,0.21506,0.0083671,0.069529,0.1714,0.12504,-0.027019,0.30066,-0.03299,-0.092331,-0.048701,-0.084399,-0.17017,-0.079776,-0.12461,0.23441,0.18026,-0.2705,0.075501,0.069102,0.068486,0.22739,0.096083,0.092493,0.024887,-0.080834,-0.14761,-0.058034,-0.20796,0.041147,-0.043387,0.23436,0.032308,-0.29999,-0.29516,0.13052,0.18093,0.052067
-52.5,337.5,0.056644,0.09604,-0.022347,0.076458,-0.092612,0.045205,0.021959,0.012096,0.044312,-0.15052,0.023567,0.024385,0.0062027,-0.036683,-0.015892,0.046739,-0.018279,-0.070393,0.074257,-0.071159,-0.031231,-0.024666,0.11905,0.074783,0.10447,0.074759,0.0028152,0.0035737,0.049569,0.11148,0.158,0.0065184,-0.049083,-0.19665,0.04087,0.050894,0.094935,-0.018999,0.065518,0.067518,0.071441,0.027874,-0.015048,0.0044641,0.14245,-0.00015048,0.0043697,0.017115,-0.054109,0.014934,0.053202,0.040823,0.06585,0.069399,0.11449,-0.092606,0.012248,0.03293,-0.020207,0.096675,0.063887,0.068951,0.032981,0.075453,-0.0098941,0.081019,0.14829,0.058908,0.021764,0.053144,-0.0092891,-0.11206,0.05279,-0.026946,0.004405,-0.048199,0.02563,0.071278,0.11838,0.039398,0.028865,0.01174,-0.053652,-0.21185,0.026074,-0.050643,0.018687,0.13655,0.031329,0.0010726,0.033778,-0.10149,-0.048662,0.022894,0.075373,-0.015529,-0.053803,-0.10453,-0.11298,-0.012268,0.062523,-0.11325,0.068994,0.098807,-0.013462,0.082772,0.12931,-0.017088,-0.15135,-0.090005,-0.010877,0.043282
-47.5,337.5,-0.11233,0.11917,-0.15304,-0.09347,-0.011378,-0.23781,-0.017475,-0.0024017,-0.11975,-0.27267,-0.18933,0.037005,-0.042635,0.086371,-0.082355,-0.024039,-0.14146,-0.28618,0.15239,0.027238,0.073987,-0.040847,0.09588,0.01669,-0.077158,0.11101,-0.15223,0.071568,-0.052481,0.0046207,0.10256,0.00018096,0.026815,-0.22416,-0.026847,0.020652,-0.028963,-0.15368,0.0046597,0.066474,0.029022,0.030965,0.0078597,0.090403,0.031401,0.09559,0.11249,0.11463,0.0074941,-0.098898,-0.031711,0.0047194,0.18048,-0.016111,-0.080382,-0.13727,-0.036036,3.73E-05,0.0022305,0.018726,-0.0061381,-0.18343,-0.30742,-0.087371,0.10712,0.16754,-0.07248,-0.14246,-0.025801,-0.0012632,-0.13801,-0.01774,0.13431,0.016309,0.10932,-0.077813,-0.025192,0.026786,0.013318,0.025129,0.03155,-0.046258,0.046041,-0.096785,-0.11385,-0.006516,0.16986,0.041507,-0.042373,-0.18577,-0.087987,0.015026,0.11283,0.00026236,0.049494,-0.10248,0.017768,-0.22221,-0.05873,0.009252,0.19912,0.027675,0.31546,0.056094,0.09745,-0.11092,-0.027092,-0.0030152,-0.067268,-0.078734,-0.14752,0.014306
-42.5,337.5,0.02876,0.30094,-0.037374,0.081089,0.10061,-0.080134,0.096302,0.13946,0.083206,-0.43055,-0.18987,-0.041358,-0.14001,-0.072579,-0.14335,-0.14414,-0.22434,-0.23865,0.33055,-0.040827,0.026719,0.12341,0.023625,0.022787,0.040988,-0.10238,-0.042106,0.13506,-0.14606,0.068482,0.10378,-0.10199,0.17486,-0.17604,-0.068467,0.16121,0.10292,-0.052135,0.028996,0.16722,-0.05686,-0.09055,-0.23171,0.047029,-0.066911,0.23894,0.13548,-0.078586,0.10545,-0.20413,0.0053291,-0.056474,0.18261,-0.1804,-0.16592,-0.25668,-0.11078,-0.026677,0.06252,0.08786,-0.16239,-0.38139,-0.45872,-0.14444,0.18174,0.12,-0.11517,-0.15765,-0.078113,-0.034403,-0.12463,0.028195,0.23926,-0.14686,0.059887,0.045082,0.12617,-0.089305,0.22231,0.092685,-0.039783,0.11968,0.28383,-0.02005,-0.27373,-0.16124,0.18047,-0.25511,-0.10214,-0.30181,-0.062858,0.3468,0.11933,-0.056083,0.12831,-0.12253,-0.15919,-0.27001,-0.36122,0.065315,0.49987,-0.056116,0.21022,0.16262,0.018644,0.29661,0.13925,-0.27452,-0.028684,0.011238,-0.27994,-0.026756
-37.5,337.5,-0.098237,0.05904,0.1485,0.32677,0.038726,0.32458,0.0059997,0.10311,0.12111,-0.065442,0.064221,-0.076513,0.098194,-0.35435,0.13452,-0.026281,-0.012752,-0.12964,-0.047985,-0.39979,-0.36893,-0.13674,-0.23122,-0.14413,0.27091,-0.43984,0.12254,0.072374,-0.15019,-0.03587,0.20321,0.071921,-0.018891,-0.050656,-0.011926,0.16194,0.16776,0.050829,0.13189,-0.15668,0.072615,0.003906,-0.019481,-0.082051,-0.079096,0.042866,-0.038699,-0.1186,-0.10483,0.089469,0.14081,0.19834,0.18744,0.059587,0.18664,-0.083545,-0.030638,0.28388,0.0083427,-0.057991,0.055099,-0.048374,-0.031569,-0.020387,-0.21925,0.28337,0.29371,-0.16569,0.062588,0.21683,0.18396,-0.25386,-0.083364,-0.25266,-0.17836,-0.034091,0.19245,0.072032,-0.010807,-0.14537,0.087898,-0.021598,0.3188,-0.020216,-0.32874,-0.41646,0.0574,0.37153,-0.061999,0.087482,-0.089638,-0.1106,-0.082144,0.40362,0.014843,0.39472,-0.14074,0.31764,0.1725,-0.34754,0.10185,-0.22454,-0.15299,-0.11921,-0.19175,0.31484,0.22979,-0.15172,0.14868,0.068579,-0.071492,0.041976
-32.5,337.5,0.036618,0.48981,0.22714,0.059821,0.078511,0.29537,-0.035767,-0.28924,0.30796,0.085024,0.1399,0.22383,0.040325,-0.063767,0.47574,0.20623,0.11332,0.044944,-0.32201,-0.46791,-0.20235,-0.36119,-0.15724,0.10832,0.24481,0.027538,0.15166,-0.025828,-0.29582,-0.20476,-0.029054,-0.0037998,-0.17295,-0.1699,0.077468,0.16749,-0.13741,-0.1161,0.17632,-0.30887,0.24801,0.17958,0.083132,-0.15473,-0.15545,-0.091545,0.062904,-0.062811,-0.21567,0.11579,0.0080723,0.083966,-0.055579,0.1463,0.27064,-0.054665,-0.10937,0.039131,-0.27794,-0.1089,0.12248,-0.1198,0.0337,0.12473,-0.26938,0.20385,0.39297,-0.1813,0.14027,0.38149,0.25814,-0.29898,0.00099327,-0.084427,-0.22447,-0.26061,-0.20302,0.20447,-0.44529,-0.26922,0.074922,-0.32986,0.54333,0.33685,0.2548,-0.15206,-0.36802,0.66045,-0.62654,0.027182,-0.18177,-0.42714,-0.28332,0.48753,0.23859,0.57194,0.18448,0.46603,0.1776,0.029371,0.055664,-0.53502,-0.066501,-0.28919,0.052269,-0.13647,-0.08453,0.0435,0.13389,0.078405,0.14004,-0.11948
-27.5,337.5,-0.048116,0.50825,0.033887,0.12906,0.25734,-0.017083,-0.21355,-0.044167,0.11688,0.037235,-0.016141,0.028518,0.013281,0.16121,0.50529,0.16955,-0.099711,-0.0030105,-0.099685,-0.30881,0.004498,-0.46704,-0.0066831,0.13443,0.25784,0.17982,0.0049109,0.12956,-0.14462,0.057993,0.31172,0.24159,-0.27243,-0.038016,0.12489,0.091208,-0.16187,-0.21787,0.33277,0.04189,0.32586,0.14224,0.1112,0.10464,-0.072247,-0.28359,-0.02673,0.059159,-0.2246,0.05579,-0.080459,0.25186,0.1537,0.25782,0.053112,-0.058074,-0.042083,0.098456,-0.21095,-0.11469,0.18612,0.013316,-0.089104,0.12866,-0.15218,0.27648,0.27373,-0.388,0.16416,0.25991,-0.088753,-0.18745,0.13195,-0.035005,-0.084794,-0.41654,0.0011736,0.27545,-0.38891,-0.29064,0.35117,-0.33075,0.19228,0.026726,0.2223,-0.047264,-0.0084634,0.89043,-0.55497,-0.061565,-0.18418,-0.21733,-0.19517,0.26569,-0.027476,0.44467,0.29848,0.37137,0.10024,-0.18093,0.11583,-0.51009,0.10903,-0.59343,-0.12605,-0.16533,-0.26335,0.23674,0.34918,-0.17987,-0.074431,-0.044858
-22.5,337.5,-0.069688,0.50118,-0.15331,0.035294,0.065963,0.038054,-0.044092,0.0021258,0.12422,0.02547,0.11644,-0.16013,0.048036,-0.056536,0.17982,0.13234,-0.024888,0.099832,0.030615,-0.1879,0.0010875,-0.24527,0.019203,0.039673,0.31559,0.026403,0.057537,0.089343,0.10506,0.13441,0.38541,0.28807,-0.040628,0.13325,0.068746,0.10073,0.019272,-0.033638,0.21657,-0.081063,0.12519,0.11057,0.14694,0.14193,0.027073,-0.20197,-0.11226,0.16353,-0.068891,0.091336,0.010541,0.28096,0.10184,0.29816,0.11452,0.11075,-0.1408,0.15508,-0.14053,0.095242,0.017145,0.05861,0.07936,0.025749,-0.15062,0.14347,0.24124,-0.12235,0.081312,0.30245,-0.02273,-0.081597,-0.031841,-0.06726,-0.16537,-0.12405,-0.078244,0.11321,-0.13722,-0.009446,0.33779,-0.055919,-0.088667,-0.22515,0.026084,-0.12306,-0.1122,0.65892,-0.049104,-0.026392,-0.13439,-0.13187,-0.036263,0.059847,0.11981,0.29548,-0.0024993,-0.0051097,0.032004,-0.063222,-0.28895,-0.34733,0.036453,-0.44789,0.040029,0.072689,-0.15128,0.23308,0.21822,-0.33495,-0.029913,0.098197
-17.5,337.5,-0.017532,0.23795,-0.018988,0.019081,0.13637,0.19738,0.04722,0.082855,0.12856,-0.023021,0.10349,0.010441,0.070085,-0.038566,0.040396,-0.00097301,-0.0085576,0.031786,0.14358,-0.044553,-0.0059696,0.018182,0.086038,0.015358,0.095835,0.056681,0.083146,0.092183,0.054822,0.095443,0.1667,0.14203,0.00082948,-0.038408,0.021044,0.14273,0.13306,0.070824,0.11207,0.00041125,0.027783,0.069255,0.076339,-0.041663,0.06128,-0.014942,-0.069433,-0.017431,0.007818,0.067232,0.088535,0.10473,0.14404,0.10549,0.059737,0.053621,0.0018111,0.17774,-0.0057516,0.053091,-0.039547,-0.044538,-0.052379,-0.05917,-0.0107,0.1146,0.08573,-0.030491,0.098043,0.13184,0.012714,0.042403,-0.046452,-0.055479,-0.066953,0.031575,0.0428,0.053767,0.096009,0.079765,0.17036,0.034414,0.087608,-0.12259,-0.046835,-0.086548,-0.042745,0.098794,-0.027041,0.027406,-0.035347,0.0048746,-0.036564,-0.0027558,-0.07657,0.019451,-0.03454,-0.012398,-0.080707,0.018659,0.013001,-0.11301,-0.099679,0.0025233,-0.037805,0.11382,-0.017054,0.0023454,0.015951,0.0074058,0.03776,0.093659
-12.5,337.5,-0.034064,0.17475,0.0067879,0.015886,0.18072,0.24883,0.013345,0.08838,0.13609,0.052501,0.11221,0.043188,0.075123,0.010448,-0.017904,0.01469,0.033221,0.054276,0.051173,-0.015264,0.0053253,0.083519,0.10139,0.10303,0.092604,0.078363,0.15769,0.13213,0.069331,0.087905,0.068157,0.093507,0.031087,0.020229,0.12722,0.15161,0.12732,0.09349,0.11421,-0.012164,-0.028631,-0.0090242,0.055932,-0.06841,0.067364,-0.0060723,-0.020159,-0.089397,0.025824,0.11118,0.084383,0.081717,0.095491,0.02418,0.0099868,0.054438,0.048407,0.11003,-0.014108,0.005232,-0.056206,0.0039283,-0.088248,-0.032053,0.049344,0.066174,0.095677,0.0030752,0.051168,0.086165,0.087218,0.088069,-0.058066,-0.028041,-0.031293,0.039257,0.021731,0.027873,0.087815,0.010773,0.062961,0.012839,0.18025,-0.054592,0.016513,-0.0035762,-0.021058,-0.04528,0.0085934,0.0068049,-0.05149,0.028707,-0.14838,-0.00087474,-0.056998,0.083734,-0.011684,0.0094409,-0.13813,-0.001932,0.084022,-0.037904,-0.10552,0.024885,-0.083366,0.036265,-0.026565,0.036776,0.15018,0.001554,0.018985,0.05784
-7.5,337.5,0.033344,0.0072576,-0.11048,0.056788,0.016414,0.23008,-0.018171,0.045856,0.17318,0.44233,0.10348,0.14247,0.093004,0.080652,-0.11051,0.20018,0.19714,0.10446,-0.31634,-0.042277,0.081464,0.17123,0.15573,0.40319,0.19583,0.19879,0.25476,0.163,0.24809,0.10883,0.050762,-0.075606,0.12419,0.26839,0.41043,0.079012,0.03974,0.063775,0.10769,0.056098,-0.12569,-0.16911,-0.0078214,0.0035572,0.17267,-0.018848,0.16324,-0.11757,-0.076265,0.16887,-0.10302,0.099261,-0.08104,-0.045144,-0.026191,-0.04348,0.081987,-0.063279,-0.064907,-0.030084,0.077901,0.25622,0.10588,0.22586,0.13644,0.0053764,0.22238,0.095271,-0.061436,-0.034462,0.24974,0.0075564,-0.071305,0.085996,0.090652,-0.10846,-0.064253,0.006071,-0.086081,-0.10775,-0.22166,-0.029836,-0.011918,-0.014239,0.26114,0.27904,0.067365,-0.065238,0.10637,-0.164,-0.11896,-0.043199,-0.39057,0.091762,0.36719,0.41913,-0.034619,-0.049816,-0.12557,-0.18079,0.065204,0.094996,0.083152,-0.074536,-0.28294,-0.14308,-0.11417,0.064274,0.55545,-0.19993,-0.080108,-0.022713
-2.5,337.5,0.038821,-0.3238,-0.72813,-0.29778,-0.68359,0.20877,-0.20331,-0.31315,0.094979,1.597,0.15144,0.44629,0.18232,-0.022461,-0.51551,0.55266,0.72128,0.40565,-0.86463,0.068824,0.25439,0.20897,0.10166,0.88862,0.468,0.41005,0.18626,-0.021342,0.46821,-0.1997,0.084473,-0.59615,0.25924,1.1339,0.71235,-0.1048,-0.31975,-0.20633,-0.034596,-0.072773,-0.18026,-0.21986,-0.21223,0.3765,0.27648,-0.13525,0.46175,0.018248,-0.20488,0.29601,-0.43859,0.13701,-0.39249,0.017579,0.059961,-0.23213,-0.040632,-0.22268,-0.17157,-0.33944,0.43353,0.5603,0.65546,0.60107,0.035442,-0.051177,0.44092,-0.070735,-0.046919,-0.16587,0.53286,-0.33561,-0.12529,0.30298,0.38588,-0.53461,-0.11782,-0.18832,-0.83219,-0.18563,-0.50772,-0.22415,-0.68937,0.23196,0.5649,0.75195,-0.086307,0.60693,-0.068272,-0.55028,-0.29886,-0.49169,-0.69256,0.57147,1.3592,0.77467,-0.44652,-0.35558,0.20317,0.022031,-0.29596,0.26888,0.27782,-0.49873,-0.025102,-0.33395,-0.41676,0.35567,1.6572,-0.47097,-0.07451,-0.2641
2.5,337.5,0.26528,-0.37202,-0.49707,0.0087885,-1.7555,0.1353,0.19052,-0.36841,0.18808,0.90829,0.68782,-0.45794,0.30584,-1.0777,-0.97549,0.60552,1.1496,0.84507,-1.1705,-0.39683,-0.19277,0.18766,-0.11105,-0.12377,0.57256,-0.74022,0.26322,-0.4245,0.46728,-0.39998,-0.6424,-0.31436,0.21018,0.93504,-0.037937,-0.22355,0.063958,0.4342,-0.033036,-0.89469,-0.39977,-0.17632,-0.21298,-0.0063249,0.0036773,0.14742,-0.053406,0.15142,0.25446,0.5002,0.094544,-0.09055,-0.65164,0.3527,1.0772,0.66644,-0.13401,-0.60361,0.16306,0.33408,0.4734,0.56735,1.4353,0.30124,-0.62677,-0.89373,0.59011,0.29873,-0.2398,0.072197,0.74623,-0.2928,-0.49903,0.54697,-0.10358,0.29941,-0.23175,-0.57383,-0.40838,0.20684,-0.40549,0.17476,-1.4838,0.77883,0.61684,0.0037953,-1.4267,0.69093,0.70182,0.39718,0.42688,-1.1438,-0.11817,0.92089,0.017134,0.30407,-0.92008,-0.6155,0.72383,0.76368,-0.56009,-0.16799,-0.71337,0.052705,0.041839,0.76345,0.255,0.70273,-0.30377,-0.10394,0.80344,0.13502
7.5,337.5,-0.10303,0.5422,-0.36121,-0.049823,-0.016485,0.10595,0.69625,-0.31047,0.18916,0.23075,0.77595,-0.17244,0.14785,0.080585,-0.1144,0.39738,0.66686,0.62877,0.017183,-0.28162,0.19864,0.28427,0.11487,0.11798,0.24715,0.23827,0.092635,0.15108,0.21014,0.13273,0.39531,0.14639,0.25186,0.17946,0.10774,0.03985,0.35732,0.43011,0.33049,-0.3485,0.080512,0.068008,0.41454,0.18284,-0.0055598,0.25622,-0.16942,0.46097,0.36925,0.50318,0.28593,-0.1165,-0.0076679,0.2393,0.71863,0.61893,-0.16873,-0.12774,-0.048311,0.41804,-0.051136,-0.31057,0.27432,-0.082432,-0.34873,0.047366,0.30888,0.3819,-0.1861,0.16722,0.36849,-0.05243,-0.34198,0.35523,0.035612,0.31848,-0.22649,-0.071201,-0.016974,0.02731,0.31594,-0.06535,-0.21369,-0.31703,0.4077,-0.19603,-0.62712,0.76324,0.76809,0.53526,-0.011106,0.39638,-0.20163,-0.19664,-0.28585,-0.2802,0.016439,-1.1023,0.31718,0.84349,-0.30738,-0.10752,-0.36893,0.2596,0.053706,-0.26975,-0.18491,0.12398,-0.7285,-0.46683,0.39184,0.099627
12.5,337.5,-0.18893,0.19687,-0.064451,0.37305,0.20843,0.36107,0.17476,0.106,0.15887,0.052234,0.26157,-0.13137,0.198,-0.27142,-0.14557,0.044419,0.20135,-0.001407,-0.11089,-0.38168,-0.24835,0.21889,0.058262,0.0069269,0.32803,-0.31412,0.23381,0.33466,0.030087,0.15885,0.19735,0.13827,0.00079875,0.017236,0.2926,0.16486,0.32447,0.22292,0.32219,-0.21351,-0.20715,-0.17041,0.24962,0.036122,0.054821,0.040462,-0.13965,-0.0034552,0.095293,0.33923,0.29921,0.23227,0.32112,-0.07411,0.1464,0.16338,0.13144,0.12283,0.078676,-0.091618,0.014489,-0.072189,-0.20711,-0.20387,-0.028633,0.099846,0.36675,-0.047926,0.075304,0.13306,0.45575,-0.008021,-0.34497,-0.053179,0.076737,0.03853,0.077562,0.061397,0.2605,-0.2569,0.097615,0.053365,0.085522,-0.19287,0.060619,-0.062714,0.20161,0.18616,0.36485,0.44878,-0.13339,-0.034837,-0.051268,0.23916,-0.31909,0.44553,0.016965,-0.22569,0.022977,-0.29636,0.30196,0.059239,-0.5396,-0.055273,-0.2837,0.008695,-0.016833,-0.10803,0.20373,-0.26886,0.050673,0.10784
17.5,337.5,-0.063774,0.27065,-0.0018544,0.0043954,0.12998,0.37553,0.027365,-0.065803,0.15539,0.017853,0.1803,0.0768,0.12461,-0.113,-0.011683,0.030302,0.07186,0.041757,-0.0031241,-0.13117,-0.13958,0.097029,0.041574,0.053126,0.12795,0.0017832,0.12634,0.14555,-0.0077699,0.095147,0.078601,0.055888,-0.0025769,0.011713,0.11676,0.15056,0.12443,0.10607,0.1182,-0.18424,-0.050577,0.023294,0.082612,-0.0537,-0.020835,-0.024989,-0.035659,0.0036811,0.10706,0.13861,0.13024,0.13821,0.081303,0.038946,0.043842,0.1103,-0.017545,0.094993,0.04171,-0.035742,-0.044896,-0.064637,-0.071808,-0.077097,-0.064597,0.035484,0.15116,-0.0057808,0.12343,0.14866,0.22148,0.032359,-0.13782,-0.083784,-0.073416,0.014898,-0.029348,0.021107,0.063212,-0.038946,0.080432,0.0092429,0.15728,-0.016751,0.13945,0.014795,-0.065731,0.16931,-0.0053665,0.31381,-0.028577,-0.029042,-0.051865,0.15052,-0.11547,0.15653,-0.07001,-0.091324,-0.12813,-0.06372,-0.011752,0.0077032,-0.28634,-0.18083,-0.0028957,-0.043065,-0.036809,-0.031619,0.006799,-0.11158,-0.049361,0.0054231
22.5,337.5,-0.081299,0.21144,0.0020987,-0.030682,0.16528,0.24107,-0.06495,-0.0012214,0.07721,-0.045039,0.077424,0.01201,0.042639,-0.094306,0.00028532,-0.05509,-0.021849,0.021913,0.15233,-0.048501,-0.085665,0.0078178,-0.014815,-0.080831,0.078394,-0.040171,0.04659,0.04628,-0.074443,-0.0044728,0.052466,0.048191,-0.060749,0.014035,0.013617,0.12302,0.067678,0.042181,0.037154,-0.08092,-0.0031932,0.055399,0.068439,-0.040067,-0.033472,-0.048304,-0.07548,-0.028491,0.011059,0.050891,0.11248,0.09291,0.11397,0.053791,-0.015605,0.040324,-0.04941,0.16752,-0.021248,-0.077199,-0.056617,-0.099202,-0.10146,-0.083315,-0.0619,0.10184,0.085257,-0.099076,0.15111,0.178,0.10274,0.035087,-0.075351,-0.11064,-0.11741,0.036069,0.038865,0.052723,0.027993,0.011247,0.16022,0.017163,0.1862,-0.018802,-0.063477,-0.073804,-0.034515,0.14852,-0.12098,0.13183,-0.045743,-0.052068,-0.06508,0.03213,-0.096914,0.089509,-0.020037,-0.0053851,-0.086159,-0.0090895,-0.055559,-0.046847,-0.17063,-0.044467,0.13362,0.081023,0.0027411,-0.0091788,0.12262,0.035094,0.040507,0.024043
27.5,337.5,-0.096768,0.27925,-0.043309,-0.010508,0.060827,0.047509,-0.13698,0.032626,0.070792,-0.30753,-0.025665,-0.24177,-0.035565,-0.23112,-0.092957,-0.066314,-0.099999,-0.052665,0.14296,-0.1117,-0.068096,-0.053151,-0.037293,-0.27542,0.11082,-0.22544,0.025114,-0.0056115,-0.072295,-0.019878,-0.064781,0.10766,-0.013758,0.020253,-0.054191,0.1219,0.063385,0.076188,-0.027318,-0.096269,-0.10931,-0.012847,0.036058,-0.020035,-0.13087,-0.023916,-0.069785,0.021514,-0.018112,-0.0053316,0.098939,0.12746,0.10162,0.10548,-0.061334,0.11558,-0.17232,0.037719,-0.043546,0.055341,-0.10788,-0.060161,-0.089908,-0.080181,-0.1006,0.020461,0.065138,-0.10452,0.085175,0.28245,0.10826,0.09252,-0.062035,-0.11117,-0.24909,0.17167,-0.07219,0.029969,0.068918,0.068034,0.13047,0.094842,0.10503,0.017847,-0.13039,-0.11669,-0.11928,0.12879,0.021394,0.10613,-0.038214,-0.14106,-0.047093,-0.10766,-0.14388,0.19996,-0.058429,-0.039162,-0.13076,-0.0174,-0.13277,-0.091632,0.010669,-0.03563,0.20642,0.23258,0.085253,0.078445,-0.004712,-0.046395,0.050225,0.12259
32.5,337.5,0.015551,0.49622,0.13125,0.20859,0.24753,0.10551,-0.067699,0.13137,0.22495,-0.31535,0.094402,-0.41123,-0.048963,-0.14754,0.036848,-0.015372,-0.071868,0.13057,-0.033503,-0.18996,-0.054109,-0.027921,-0.055553,-0.3075,0.1744,-0.24438,0.15547,0.08521,-0.01064,0.066352,-0.12979,0.26098,0.10154,0.11908,0.035744,0.20854,0.095,0.26489,-0.042768,-0.07165,-0.19539,-0.11036,0.15418,-0.06086,-0.25002,0.090506,-0.10962,-0.046685,-0.040634,-0.0041248,0.053998,0.19112,0.11711,0.08481,-0.087798,0.32375,-0.16636,-0.020776,-0.02138,0.15669,-0.2178,-0.040221,-0.03268,-0.017554,-0.14157,-0.048232,0.088679,0.036644,-0.042568,0.34074,0.27277,0.22335,-0.26747,-0.21352,-0.38208,0.28818,-0.099371,0.041088,0.11676,0.037774,0.14238,0.067418,0.089648,0.12584,-0.060923,-0.1253,-0.12805,-0.047518,0.1339,0.23467,-0.085539,0.046451,-0.059778,-0.21435,-0.26945,0.47019,-0.032655,0.00014102,-0.22924,-0.043272,-0.052601,-0.030438,-0.054403,0.052731,-0.060397,0.19787,0.08409,-0.0036257,-0.11986,-0.084916,0.10341,0.17862
37.5,337.5,0.069968,0.40467,0.23585,0.14602,0.29638,0.21316,-0.13872,0.01415,0.17213,-0.4058,0.033076,-0.058144,0.028737,0.041193,0.32893,0.013221,-0.14462,-0.10677,0.081752,-0.22656,-0.063106,-0.080631,0.0091334,-0.29215,-0.06372,0.11931,-0.061275,0.020361,-0.090209,0.128,0.049612,0.19531,-0.086505,-0.2123,-0.026756,0.16265,0.085374,0.207,-0.11089,0.12205,0.035797,0.091931,0.15329,-0.15346,-0.24596,0.10607,-0.021921,0.029618,-0.1762,-0.078403,-0.083951,0.20834,0.19908,0.22347,-0.1081,0.15725,-0.20258,0.11551,0.070901,0.13295,-0.032007,-0.059253,0.017864,0.20002,-0.28457,0.25168,0.070099,-0.0047825,0.12674,0.32792,0.17142,0.049087,-0.14919,-0.25881,-0.41656,0.087953,-0.012826,0.24738,0.01726,0.065657,0.15406,-0.10161,0.12379,0.033478,0.12213,-0.055774,-0.0012987,0.35969,-0.10247,0.50204,0.019332,0.07565,-0.15296,-0.15809,-0.40646,0.30076,0.023305,0.072224,-0.23409,-0.26775,-0.088951,0.052119,0.15685,0.10286,-0.14547,-0.091923,0.096231,-0.22519,-0.55765,0.035014,-0.065374,0.13078
